Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2491,52,Male,Blouse,Clothing,78.0,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,,Cash,Every 3 Months
2492,63,Male,Handbag,Accessories,47.0,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,,Bank Transfer,Monthly
2493,50,Male,Sunglasses,Accessories,96.0,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,,Bank Transfer,Bi-Weekly
2494,21,Male,Socks,Clothing,23.0,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,,Venmo,Every 3 Months
2495,42,Male,Shoes,Footwear,27.0,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,,Debit Card,Annually
2496,40,Male,Backpack,Accessories,37.0,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,,Credit Card,Every 3 Months
2497,67,Male,Scarf,Accessories,79.0,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,,Credit Card,Weekly
2498,35,Male,Backpack,Accessories,40.0,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,,Bank Transfer,Annually
2499,18,Male,Coat,Outerwear,39.0,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,,Cash,Fortnightly
2500,52,Male,Hoodie,Clothing,73.0,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,,Cash,Quarterly
2501,59,Male,Gloves,Accessories,84.0,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,,Cash,Bi-Weekly
2502,49,Male,Shorts,Clothing,94.0,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,,Venmo,Bi-Weekly
2503,46,Male,Skirt,Clothing,47.0,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,,PayPal,Every 3 Months
2504,69,Male,Boots,Footwear,77.0,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,,Debit Card,Bi-Weekly
2505,56,Male,Shorts,Clothing,94.0,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,,Cash,Bi-Weekly
2506,27,Male,Handbag,Accessories,75.0,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,,PayPal,Quarterly
2507,57,Male,Dress,Clothing,82.0,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,,Venmo,Annually
2508,58,Male,Shoes,Footwear,36.0,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,,Credit Card,Every 3 Months
2509,23,Male,Sneakers,Footwear,90.0,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,,Debit Card,Bi-Weekly
2510,19,Male,Socks,Clothing,48.0,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,,Bank Transfer,Quarterly
2511,40,Male,Jacket,Outerwear,42.0,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,,Credit Card,Weekly
2512,54,Male,Backpack,Accessories,33.0,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,,PayPal,Quarterly
2513,50,Male,Socks,Clothing,63.0,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,,Credit Card,Monthly
2514,69,Male,Handbag,Accessories,53.0,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,,Cash,Annually
2515,42,Male,Hat,Accessories,37.0,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,,PayPal,Bi-Weekly
2516,37,Male,Blouse,Clothing,92.0,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,,Cash,Monthly
2517,46,Male,Shorts,Clothing,73.0,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,,Debit Card,Quarterly
2518,64,Male,Shirt,Clothing,38.0,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,,Venmo,Annually
2519,20,Male,Boots,Footwear,51.0,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,,Venmo,Annually
2520,40,Male,Jacket,Outerwear,90.0,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,,Credit Card,Quarterly
2521,64,Male,Jacket,Outerwear,56.0,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,,Cash,Every 3 Months
2522,29,Male,Handbag,Accessories,33.0,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,,PayPal,Every 3 Months
2523,20,Male,Belt,Accessories,53.0,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,,Debit Card,Weekly
2524,43,Male,Handbag,Accessories,24.0,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,,Bank Transfer,Annually
2525,60,Male,Coat,Outerwear,59.0,Kansas,M,Purple,Spring,3.7,No,Express,No,No,,Credit Card,Quarterly
2526,39,Male,Sweater,Clothing,72.0,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,,PayPal,Weekly
2527,47,Male,Shorts,Clothing,28.0,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,,PayPal,Bi-Weekly
2528,19,Male,Pants,Clothing,36.0,Illinois,M,Gold,Fall,3.6,No,Express,No,No,,Bank Transfer,Every 3 Months
2529,52,Male,Jewelry,Accessories,47.0,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,,Debit Card,Monthly
2530,34,Male,Gloves,Accessories,62.0,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,,Bank Transfer,Monthly
2531,25,Male,Skirt,Clothing,98.0,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,,Debit Card,Weekly
2532,43,Male,Sandals,Footwear,28.0,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,,Cash,Every 3 Months
2533,55,Male,Socks,Clothing,86.0,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,,Debit Card,Weekly
2534,66,Male,Jewelry,Accessories,46.0,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,,Cash,Bi-Weekly
2535,41,Male,Sunglasses,Accessories,42.0,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,,Cash,Weekly
2536,47,Male,Coat,Outerwear,80.0,Vermont,S,Purple,Winter,3.9,No,Express,No,No,,Bank Transfer,Fortnightly
2537,51,Male,Belt,Accessories,39.0,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,,PayPal,Every 3 Months
2538,44,Male,Coat,Outerwear,49.0,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,,PayPal,Fortnightly
2539,18,Male,Scarf,Accessories,32.0,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,,Credit Card,Bi-Weekly
2540,33,Male,Sandals,Footwear,73.0,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,,Cash,Bi-Weekly
2541,24,Male,Belt,Accessories,42.0,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,,Debit Card,Quarterly
2542,33,Male,Scarf,Accessories,58.0,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,,Venmo,Every 3 Months
2543,61,Male,Jewelry,Accessories,22.0,Arkansas,M,White,Winter,3.7,No,Express,No,No,,PayPal,Annually
2544,27,Male,Scarf,Accessories,56.0,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,,PayPal,Bi-Weekly
2545,46,Male,Pants,Clothing,70.0,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,,Venmo,Quarterly
2546,38,Male,Shoes,Footwear,50.0,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,,Debit Card,Annually
2547,63,Male,Boots,Footwear,21.0,Texas,L,Gray,Summer,3.0,No,Express,No,No,,Credit Card,Quarterly
2548,47,Male,Jacket,Outerwear,97.0,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,,Cash,Weekly
2549,42,Male,Backpack,Accessories,63.0,Texas,L,Pink,Winter,3.8,No,Standard,No,No,,Credit Card,Monthly
2550,41,Male,Jacket,Outerwear,60.0,Virginia,M,Red,Fall,2.7,No,Standard,No,No,,Debit Card,Every 3 Months
2551,53,Male,Boots,Footwear,52.0,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,No,,Debit Card,Fortnightly
2552,29,Male,Shoes,Footwear,32.0,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,,Debit Card,Annually
2553,61,Male,Belt,Accessories,48.0,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,,Credit Card,Annually
2554,69,Male,Jewelry,Accessories,25.0,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,,Venmo,Every 3 Months
2555,51,Male,Jewelry,Accessories,68.0,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,,Debit Card,Bi-Weekly
2556,24,Male,Pants,Clothing,74.0,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,,Credit Card,Weekly
2557,24,Male,T-shirt,Clothing,88.0,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,,Bank Transfer,Quarterly
2558,70,Male,Shorts,Clothing,23.0,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,,PayPal,Fortnightly
2559,49,Male,Hoodie,Clothing,32.0,California,M,Silver,Fall,2.7,No,Express,No,No,,PayPal,Fortnightly
2560,48,Male,Belt,Accessories,71.0,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,No,,Debit Card,Every 3 Months
2561,58,Male,Boots,Footwear,62.0,California,M,Violet,Spring,2.7,No,Next Day Air,No,No,,Debit Card,Bi-Weekly
2562,32,Male,Hoodie,Clothing,20.0,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,No,,Debit Card,Quarterly
2563,57,Male,Shorts,Clothing,62.0,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,,Cash,Fortnightly
2564,69,Male,Backpack,Accessories,81.0,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,,Venmo,Every 3 Months
2565,42,Male,Scarf,Accessories,90.0,Kentucky,L,Indigo,Winter,3.0,No,2-Day Shipping,No,No,,Bank Transfer,Weekly
2566,30,Male,Socks,Clothing,43.0,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,No,,Venmo,Quarterly
2567,35,Male,Handbag,Accessories,38.0,Missouri,S,Yellow,Fall,3.3,No,Standard,No,No,,PayPal,Quarterly
2568,19,Male,Sunglasses,Accessories,25.0,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,,Cash,Fortnightly
2569,52,Male,T-shirt,Clothing,98.0,Texas,XL,Green,Winter,4.3,No,Express,No,No,,PayPal,Fortnightly
2570,42,Male,Dress,Clothing,75.0,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,,Bank Transfer,Bi-Weekly
2571,36,Male,Sneakers,Footwear,27.0,New Mexico,XL,Olive,Spring,4.0,No,Store Pickup,No,No,,PayPal,Fortnightly
2572,45,Male,Sunglasses,Accessories,27.0,Mississippi,L,Black,Winter,3.5,No,Standard,No,No,,Cash,Fortnightly
2573,54,Male,Blouse,Clothing,42.0,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,No,,Bank Transfer,Quarterly
2574,54,Male,T-shirt,Clothing,90.0,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,,Bank Transfer,Annually
2575,27,Male,Hat,Accessories,63.0,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,No,,Credit Card,Fortnightly
2576,53,Male,Shorts,Clothing,96.0,Minnesota,M,Silver,Fall,4.0,No,Express,No,No,,PayPal,Annually
2577,20,Male,Hoodie,Clothing,40.0,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,No,,Debit Card,Quarterly
2578,52,Male,Socks,Clothing,39.0,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,No,,Bank Transfer,Monthly
2579,54,Male,Sunglasses,Accessories,48.0,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,No,,Cash,Quarterly
2580,65,Male,Blouse,Clothing,20.0,Minnesota,M,Purple,Summer,3.7,No,Express,No,No,,Venmo,Weekly
2581,43,Male,Jeans,Clothing,29.0,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,,Bank Transfer,Quarterly
2582,57,Male,Dress,Clothing,81.0,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,,Credit Card,Monthly
2583,19,Male,Dress,Clothing,98.0,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,,Venmo,Every 3 Months
2584,69,Male,Jeans,Clothing,93.0,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,,Cash,Weekly
2585,26,Male,Socks,Clothing,30.0,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,No,,Bank Transfer,Bi-Weekly
2586,57,Male,Sunglasses,Accessories,37.0,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,No,,Debit Card,Weekly
2587,20,Male,Coat,Outerwear,28.0,Maine,L,Yellow,Winter,4.6,No,Express,No,No,,Credit Card,Every 3 Months
2588,55,Male,Scarf,Accessories,29.0,Connecticut,M,Purple,Winter,3.7,No,Express,No,No,,PayPal,Every 3 Months
2589,44,Male,Backpack,Accessories,49.0,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,No,,Venmo,Bi-Weekly
2590,52,Male,Pants,Clothing,53.0,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,,PayPal,Annually
2591,57,Male,Gloves,Accessories,66.0,California,M,Turquoise,Summer,5.0,No,Free Shipping,No,No,,Venmo,Annually
2592,40,Male,Jacket,Outerwear,61.0,New Mexico,S,Olive,Spring,3.3,No,Express,No,No,,Cash,Quarterly
2593,23,Male,Shorts,Clothing,23.0,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,,Venmo,Quarterly
2594,36,Male,Pants,Clothing,36.0,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,,Bank Transfer,Every 3 Months
2595,59,Male,Skirt,Clothing,81.0,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,No,,Cash,Every 3 Months
2596,29,Male,Blouse,Clothing,56.0,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,No,,Bank Transfer,Bi-Weekly
2597,63,Male,Shirt,Clothing,78.0,Louisiana,L,Black,Spring,3.0,No,Next Day Air,No,No,,Credit Card,Monthly
2598,60,Male,Jewelry,Accessories,25.0,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,No,,Venmo,Bi-Weekly
2599,64,Male,Backpack,Accessories,86.0,Nevada,XL,Olive,Fall,3.3,No,Express,No,No,,Debit Card,Annually
2600,63,Male,Jewelry,Accessories,99.0,Vermont,M,Gold,Winter,3.4,No,Express,No,No,,Credit Card,Monthly
2601,21,Male,Belt,Accessories,83.0,New York,M,Gray,Fall,3.9,No,Express,No,No,,Bank Transfer,Bi-Weekly
2602,61,Male,Dress,Clothing,33.0,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,,Cash,Monthly
2603,65,Male,Coat,Outerwear,44.0,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,No,,Venmo,Quarterly
2604,69,Male,Dress,Clothing,58.0,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,No,,Cash,Annually
2605,47,Male,Sweater,Clothing,54.0,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,No,,Debit Card,Weekly
2606,41,Male,Hoodie,Clothing,93.0,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,No,,Venmo,Fortnightly
2607,68,Male,Shoes,Footwear,98.0,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,No,,Bank Transfer,Bi-Weekly
2608,41,Male,Shoes,Footwear,36.0,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,,PayPal,Every 3 Months
2609,42,Male,Jacket,Outerwear,68.0,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,,Credit Card,Fortnightly
2610,66,Male,Backpack,Accessories,95.0,Arkansas,M,Black,Summer,3.0,No,Store Pickup,No,No,,Debit Card,Bi-Weekly
2611,66,Male,Jeans,Clothing,93.0,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,,Cash,Quarterly
2612,33,Male,Jacket,Outerwear,99.0,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,,Cash,Fortnightly
2613,55,Male,Sunglasses,Accessories,22.0,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,No,,Venmo,Quarterly
2614,58,Male,Gloves,Accessories,88.0,South Dakota,M,Gold,Fall,2.9,No,Express,No,No,,Bank Transfer,Monthly
2615,18,Male,Jacket,Outerwear,65.0,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,,Bank Transfer,Fortnightly
2616,49,Male,T-shirt,Clothing,62.0,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,,Debit Card,Quarterly
2617,61,Male,Sandals,Footwear,55.0,Georgia,XL,Purple,Spring,3.6,No,Express,No,No,,Cash,Annually
2618,31,Male,Shorts,Clothing,97.0,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,,Bank Transfer,Annually
2619,70,Male,Handbag,Accessories,77.0,Louisiana,L,Brown,Fall,4.1,No,Express,No,No,,Venmo,Monthly
2620,68,Male,Pants,Clothing,40.0,Connecticut,L,Indigo,Winter,3.9,No,Free Shipping,No,No,,Credit Card,Weekly
2621,27,Male,Blouse,Clothing,23.0,Ohio,S,Lavender,Winter,3.0,No,Standard,No,No,,Debit Card,Annually
2622,48,Male,Shoes,Footwear,46.0,Maine,M,Beige,Winter,3.0,No,Express,No,No,,Bank Transfer,Annually
2623,63,Male,Backpack,Accessories,75.0,New Hampshire,M,Yellow,Spring,4.9,No,2-Day Shipping,No,No,,Credit Card,Annually
2624,49,Male,Shoes,Footwear,76.0,Massachusetts,M,Gold,Fall,4.8,No,Next Day Air,No,No,,Cash,Annually
2625,19,Male,Dress,Clothing,59.0,South Dakota,M,Indigo,Summer,3.3,No,Standard,No,No,,Credit Card,Annually
2626,30,Male,Skirt,Clothing,51.0,Colorado,L,Cyan,Summer,2.7,No,Standard,No,No,,Credit Card,Weekly
2627,50,Male,Jacket,Outerwear,46.0,Rhode Island,XL,Silver,Fall,4.2,No,Express,No,No,,Credit Card,Every 3 Months
2628,66,Male,Shirt,Clothing,26.0,Missouri,L,Silver,Fall,3.6,No,Next Day Air,No,No,,Bank Transfer,Quarterly
2629,25,Male,Hoodie,Clothing,51.0,Wyoming,M,Silver,Summer,3.8,No,Next Day Air,No,No,,Credit Card,Bi-Weekly
2630,61,Male,Scarf,Accessories,44.0,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,No,,Venmo,Annually
2631,29,Male,Skirt,Clothing,82.0,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,No,,Cash,Quarterly
2632,53,Male,Skirt,Clothing,44.0,Connecticut,S,Violet,Summer,2.7,No,Express,No,No,,Cash,Weekly
2633,24,Male,Scarf,Accessories,27.0,Alaska,M,Black,Fall,5.0,No,Next Day Air,No,No,,Cash,Annually
2634,51,Male,Sunglasses,Accessories,90.0,Alaska,M,Purple,Fall,4.7,No,Next Day Air,No,No,,Credit Card,Fortnightly
2635,26,Male,Sandals,Footwear,58.0,North Carolina,S,Black,Summer,3.2,No,Store Pickup,No,No,,PayPal,Every 3 Months
2636,59,Male,Hoodie,Clothing,80.0,Colorado,XL,Peach,Spring,2.9,No,2-Day Shipping,No,No,,PayPal,Fortnightly
2637,41,Male,Jacket,Outerwear,40.0,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,No,,Venmo,Annually
2638,20,Male,Pants,Clothing,23.0,Alabama,M,Magenta,Spring,3.7,No,Store Pickup,No,No,,PayPal,Annually
2639,22,Male,Shirt,Clothing,34.0,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,No,,Credit Card,Annually
2640,18,Male,Blouse,Clothing,35.0,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,No,,Debit Card,Quarterly
2641,30,Male,Skirt,Clothing,75.0,Indiana,L,Olive,Summer,4.0,No,Store Pickup,No,No,,Venmo,Bi-Weekly
2642,25,Male,Sunglasses,Accessories,60.0,Vermont,XL,Olive,Winter,2.7,No,Next Day Air,No,No,,Bank Transfer,Every 3 Months
2643,39,Male,Belt,Accessories,87.0,Iowa,L,Peach,Summer,4.0,No,Store Pickup,No,No,,Bank Transfer,Annually
2644,49,Male,Gloves,Accessories,41.0,Maryland,S,Silver,Spring,2.9,No,Next Day Air,No,No,,Cash,Monthly
2645,25,Male,Pants,Clothing,83.0,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,No,,Bank Transfer,Every 3 Months
2646,23,Male,Scarf,Accessories,81.0,Louisiana,L,Olive,Spring,4.0,No,Store Pickup,No,No,,Bank Transfer,Bi-Weekly
2647,33,Male,T-shirt,Clothing,56.0,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,No,,Debit Card,Every 3 Months
2648,60,Male,Shoes,Footwear,58.0,South Carolina,M,Red,Summer,3.3,No,2-Day Shipping,No,No,,Debit Card,Annually
2649,51,Male,Pants,Clothing,84.0,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,,PayPal,Bi-Weekly
2650,23,Male,Gloves,Accessories,21.0,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,No,,Bank Transfer,Fortnightly
2651,20,Male,Socks,Clothing,35.0,Oregon,L,Maroon,Summer,4.2,No,Standard,No,No,,Credit Card,Every 3 Months
2652,51,Male,Sneakers,Footwear,43.0,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,No,,PayPal,Quarterly
2653,23,Female,Shorts,Clothing,20.0,Maryland,L,Cyan,Summer,3.3,No,2-Day Shipping,No,No,,Credit Card,Monthly
2654,67,Female,Blouse,Clothing,36.0,Wisconsin,L,Lavender,Fall,4.8,No,Express,No,No,,Venmo,Every 3 Months
2655,23,Female,Coat,Outerwear,70.0,Idaho,S,Pink,Fall,4.1,No,Next Day Air,No,No,,PayPal,Annually
2656,26,Female,Sunglasses,Accessories,83.0,Wyoming,M,Gray,Summer,3.4,No,Standard,No,No,,Credit Card,Fortnightly
2657,52,Female,Shorts,Clothing,76.0,Indiana,L,Yellow,Winter,3.6,No,Express,No,No,,Bank Transfer,Fortnightly
2658,52,Female,Dress,Clothing,81.0,Texas,M,Pink,Summer,2.7,No,Express,No,No,,Credit Card,Fortnightly
2659,52,Female,Handbag,Accessories,47.0,Ohio,XL,Indigo,Summer,3.2,No,Next Day Air,No,No,,PayPal,Monthly
2660,35,Female,Boots,Footwear,35.0,Kansas,L,Gray,Summer,4.4,No,2-Day Shipping,No,No,,Credit Card,Fortnightly
2661,24,Female,Pants,Clothing,85.0,South Carolina,L,Yellow,Spring,4.9,No,Express,No,No,,Venmo,Annually
2662,43,Female,Boots,Footwear,96.0,Michigan,XL,Olive,Fall,4.8,No,Express,No,No,,Bank Transfer,Annually
2663,25,Female,Skirt,Clothing,98.0,Nebraska,M,Cyan,Summer,2.8,No,2-Day Shipping,No,No,,PayPal,Fortnightly
2664,46,Female,Sneakers,Footwear,52.0,Wisconsin,L,Silver,Fall,2.9,No,Free Shipping,No,No,,Bank Transfer,Annually
2665,22,Female,Jewelry,Accessories,84.0,Illinois,L,Silver,Winter,3.2,No,Store Pickup,No,No,,PayPal,Weekly
2666,70,Female,T-shirt,Clothing,71.0,Louisiana,L,Red,Winter,3.5,No,Store Pickup,No,No,,Venmo,Weekly
2667,49,Female,Sandals,Footwear,95.0,Ohio,S,Brown,Winter,4.1,No,Store Pickup,No,No,,Venmo,Fortnightly
2668,48,Female,Boots,Footwear,47.0,Maryland,M,Orange,Summer,4.1,No,Free Shipping,No,No,,Cash,Fortnightly
2669,59,Female,Coat,Outerwear,75.0,Texas,M,Black,Summer,4.8,No,Next Day Air,No,No,,PayPal,Quarterly
2670,39,Female,Belt,Accessories,28.0,Illinois,L,Teal,Spring,2.8,No,Free Shipping,No,No,,Credit Card,Weekly
2671,30,Female,Sunglasses,Accessories,44.0,Pennsylvania,M,Yellow,Fall,4.7,No,Express,No,No,,Bank Transfer,Bi-Weekly
2672,37,Female,Sandals,Footwear,64.0,Alabama,XL,Gray,Winter,4.8,No,2-Day Shipping,No,No,,PayPal,Every 3 Months
2673,56,Female,Boots,Footwear,28.0,West Virginia,M,Maroon,Spring,2.9,No,Standard,No,No,,Cash,Annually
2674,67,Female,Hoodie,Clothing,21.0,Nevada,M,Olive,Summer,2.6,No,2-Day Shipping,No,No,,Cash,Monthly
2675,40,Female,Hat,Accessories,41.0,Florida,S,Charcoal,Fall,3.3,No,Express,No,No,,Cash,Every 3 Months
2676,24,Female,Shorts,Clothing,38.0,Virginia,M,Peach,Winter,3.4,No,Free Shipping,No,No,,Cash,Bi-Weekly
2677,43,Female,Backpack,Accessories,77.0,Kentucky,M,Maroon,Spring,3.6,No,Free Shipping,No,No,,Cash,Fortnightly
2678,45,Female,Shorts,Clothing,43.0,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,No,,PayPal,Every 3 Months
2679,33,Female,Belt,Accessories,91.0,Montana,M,Magenta,Spring,3.4,No,2-Day Shipping,No,No,,Credit Card,Bi-Weekly
2680,53,Female,Shorts,Clothing,68.0,Montana,S,Yellow,Spring,3.8,No,Express,No,No,,Debit Card,Quarterly
2681,44,Female,Socks,Clothing,37.0,Nebraska,L,Indigo,Fall,3.3,No,Next Day Air,No,No,,Venmo,Annually
2682,23,Female,Shoes,Footwear,23.0,Massachusetts,L,Olive,Summer,4.8,No,Standard,No,No,,Debit Card,Monthly
2683,59,Female,Sneakers,Footwear,65.0,North Carolina,L,Maroon,Winter,3.9,No,2-Day Shipping,No,No,,Venmo,Every 3 Months
2684,68,Female,Backpack,Accessories,30.0,Montana,M,Indigo,Summer,4.2,No,Next Day Air,No,No,,Cash,Fortnightly
2685,46,Female,Dress,Clothing,45.0,Washington,M,Gray,Summer,4.7,No,Free Shipping,No,No,,Credit Card,Bi-Weekly
2686,56,Female,Boots,Footwear,25.0,Virginia,M,Gray,Winter,2.7,No,Express,No,No,,Credit Card,Quarterly
2687,40,Female,Socks,Clothing,72.0,Georgia,M,Black,Winter,3.8,No,2-Day Shipping,No,No,,Cash,Fortnightly
2688,61,Female,Dress,Clothing,75.0,Delaware,M,White,Fall,3.6,No,2-Day Shipping,No,No,,Debit Card,Bi-Weekly
2689,53,Female,Handbag,Accessories,63.0,West Virginia,XL,Turquoise,Spring,2.9,No,2-Day Shipping,No,No,,Credit Card,Every 3 Months
2690,29,Female,Blouse,Clothing,35.0,Wyoming,M,Orange,Fall,3.9,No,Standard,No,No,,PayPal,Quarterly
2691,44,Female,Belt,Accessories,32.0,New Mexico,L,Yellow,Summer,4.7,No,Free Shipping,No,No,,Bank Transfer,Weekly
2692,43,Female,Pants,Clothing,25.0,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,No,,Cash,Monthly
2693,40,Female,Sneakers,Footwear,90.0,Washington,XL,Violet,Spring,4.2,No,Free Shipping,No,No,,Debit Card,Every 3 Months
2694,55,Female,Boots,Footwear,70.0,Hawaii,L,Lavender,Summer,2.6,No,Standard,No,No,,Cash,Quarterly
2695,66,Female,Sunglasses,Accessories,27.0,Louisiana,M,Olive,Spring,4.9,No,Express,No,No,,Credit Card,Every 3 Months
2696,50,Female,Hat,Accessories,92.0,Tennessee,M,Orange,Fall,3.6,No,Standard,No,No,,PayPal,Bi-Weekly
2697,57,Female,Coat,Outerwear,20.0,South Dakota,M,White,Spring,4.7,No,Free Shipping,No,No,,Debit Card,Monthly
